ubicacion,actualizado_dt,actas_contabilizadas_pct,global_contabilizadas,global_jee,global_pendientes,candidato_o_tipo,agrupacion,porcentaje_valido,porcentaje_emitido,cantidad_votos,electores_habiles,asistentes_totales,ausentes_totales,pendientes_totales,lat,lon
TODOS,2026-04-16 13:25:06,93.046,86315,5393.0,1058.0,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,11.974,9.983,1880179,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:25:06,93.046,86315,5393.0,1058.0,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,11.929,9.945,1873099,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:25:06,93.046,86315,5393.0,1058.0,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,11.075,9.233,1738996,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:15:07,93.046,86315,5393.0,1058.0,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.381,0.317,59782,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:15:07,93.046,86315,5393.0,1058.0,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,0.379,0.316,59471,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:15:07,93.046,86315,5393.0,1058.0,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,0.243,0.203,38223,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:15:07,93.046,86315,5393.0,1058.0,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.195,0.163,30631,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:25:06,93.046,86315,5393.0,1058.0,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.381,0.317,59782,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:25:06,93.046,86315,5393.0,1058.0,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,0.379,0.316,59471,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:25:06,93.046,86315,5393.0,1058.0,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,0.243,0.203,38223,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:25:06,93.046,86315,5393.0,1058.0,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.195,0.163,30631,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:25:06,93.046,86315,5393.0,1058.0,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,0.104,0.087,16331,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:25:06,93.046,86315,5393.0,1058.0,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,0.086,0.072,13555,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:25:06,93.046,86315,5393.0,1058.0,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.068,0.057,10706,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:25:06,93.046,86315,5393.0,1058.0,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,0.058,0.048,9105,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:15:07,93.046,86315,5393.0,1058.0,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,3.379,2.817,530597,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:15:07,93.046,86315,5393.0,1058.0,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,1.851,1.543,290610,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:15:07,93.046,86315,5393.0,1058.0,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,1.582,1.319,248380,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:15:07,93.046,86315,5393.0,1058.0,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1.301,1.085,204260,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,17.064,14.226,2679334,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,11.974,9.983,1880179,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,11.929,9.945,1873099,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,11.075,9.233,1738996,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:15:07,93.046,86315,5393.0,1058.0,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,0.857,0.714,134491,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:15:07,93.046,86315,5393.0,1058.0,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,0.841,0.701,132089,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:15:07,93.046,86315,5393.0,1058.0,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,0.751,0.626,117988,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:15:07,93.046,86315,5393.0,1058.0,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,0.709,0.591,111261,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,3.379,2.817,530597,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,1.851,1.543,290610,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,1.582,1.319,248380,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1.301,1.085,204260,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,0.857,0.714,134491,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,0.841,0.701,132089,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,0.751,0.626,117988,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,0.709,0.591,111261,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,10.152,8.463,1594004,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,7.894,6.581,1239459,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,7.346,6.124,1153475,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",3.435,2.864,539381,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.381,0.317,59782,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,0.379,0.316,59471,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,0.243,0.203,38223,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.195,0.163,30631,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,1.131,0.943,177555,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,0.959,0.800,150632,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.896,0.747,140624,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,0.86,0.717,135089,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.596,0.497,93526,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,0.491,0.409,77070,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,0.405,0.338,63586,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:05:07,93.046,86315,5393.0,1058.0,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,0.393,0.328,61733,27325432,18834327,6469843.0,2021262.0,,
TODOS,2026-04-16 13:15:07,93.046,86315,5393.0,1058.0,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,1.131,0.943,177555,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:15:07,93.046,86315,5393.0,1058.0,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,0.959,0.800,150632,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:15:07,93.046,86315,5393.0,1058.0,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.896,0.747,140624,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:15:07,93.046,86315,5393.0,1058.0,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,0.86,0.717,135089,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:15:07,93.046,86315,5393.0,1058.0,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,17.064,14.226,2679334,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:15:07,93.046,86315,5393.0,1058.0,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,11.974,9.983,1880179,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:15:07,93.046,86315,5393.0,1058.0,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,11.929,9.945,1873099,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:15:07,93.046,86315,5393.0,1058.0,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,11.075,9.233,1738996,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,0.104,0.087,16331,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,0.086,0.072,13555,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.068,0.057,10706,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,0.058,0.048,9105,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.381,0.317,59784,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,0.379,0.316,59471,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,0.243,0.203,38223,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.195,0.163,30631,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,3.379,2.817,530600,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,1.851,1.543,290611,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,1.582,1.319,248380,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1.301,1.085,204260,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,0.187,0.156,29384,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,0.162,0.135,25428,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,0.138,0.115,21743,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,0.129,0.108,20281,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,1.131,0.943,177555,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,0.959,0.800,150632,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.896,0.747,140625,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,0.86,0.717,135092,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,10.151,8.463,1594006,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,7.894,6.581,1239466,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,7.346,6.124,1153478,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",3.435,2.864,539386,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,17.064,14.226,2679359,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,11.974,9.983,1880182,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,11.93,9.946,1873207,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,11.075,9.233,1739024,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.596,0.497,93526,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,0.491,0.409,77070,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,0.405,0.338,63587,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,0.393,0.328,61733,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,0.857,0.714,134491,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,0.841,0.701,132089,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,0.751,0.626,117990,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:35:11,93.047,86316,5393.0,1057.0,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,0.709,0.591,111261,27325432,18834327,6470116.0,2020989.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,17.064,14.226,2679415,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,11.974,9.983,1880196,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,11.93,9.946,1873233,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,11.075,9.233,1739049,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,3.379,2.817,530604,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,1.851,1.543,290613,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,1.582,1.319,248382,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1.301,1.084,204261,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,0.058,0.048,9106,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.068,0.057,10706,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,0.086,0.072,13555,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,0.104,0.087,16331,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,0.187,0.156,29384,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,0.162,0.135,25428,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,0.138,0.115,21744,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,0.129,0.108,20281,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,0.393,0.328,61733,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,0.405,0.338,63587,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,0.491,0.409,77072,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.596,0.497,93529,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:55:04,93.048,86317,5393.0,1056.0,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,11.075,9.233,1739049,27325432,18835147,6470662.0,2019623.0,,
TODOS,2026-04-16 13:55:04,93.048,86317,5393.0,1056.0,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,11.93,9.946,1873233,27325432,18835147,6470662.0,2019623.0,,
TODOS,2026-04-16 13:55:04,93.048,86317,5393.0,1056.0,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,11.974,9.983,1880196,27325432,18835147,6470662.0,2019623.0,,
TODOS,2026-04-16 13:55:04,93.048,86317,5393.0,1056.0,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,17.064,14.226,2679415,27325432,18835147,6470662.0,2019623.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",3.435,2.864,539391,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,7.346,6.124,1153489,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,7.894,6.581,1239486,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:45:07,93.048,86317,5393.0,1056.0,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,10.151,8.463,1594019,27325432,18834874,6470116.0,2020442.0,,
TODOS,2026-04-16 13:55:04,93.048,86317,5393.0,1056.0,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.195,0.163,30631,27325432,18835147,6470662.0,2019623.0,,
