ubicacion,actualizado_dt,avance_actas_pct,actas_contabilizadas,actas_pendientes,actas_jee,total_actas,votantes_ausentes_est,votantes_emitidos_pendientes_est,votantes_emitidos_jee_est,votantes_validos_pendientes_est,votantes_validos_jee_est,candidato_o_tipo,agrupacion,porcentaje_valido_base,porcentaje_valido_usado_prior,votos_proyectados_faltantes,votos_proyectados_pendientes,votos_proyectados_jee,observacion
SULLANA,2026-04-17 18:08:40,0.9399,845,0,54,899,3294.17,0.0,12448.96,0.0,9359.83,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,0.043,0.0,0.0,0.0,0.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,35.128,35.005,934.0,0.0,934.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,22.013,21.886,584.0,0.0,584.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,8.217,8.264,221.0,0.0,221.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,7.823,7.881,210.0,0.0,210.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,7.37,7.321,195.0,0.0,195.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,3.333,3.333,89.0,0.0,89.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,2.203,2.182,58.0,0.0,58.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,2.169,2.054,55.0,0.0,55.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,1.9,1.836,49.0,0.0,49.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,1.717,1.792,48.0,0.0,48.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,0.914,0.788,21.0,0.0,21.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,0.862,0.932,25.0,0.0,25.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,0.746,0.779,21.0,0.0,21.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,0.72,0.671,18.0,0.0,18.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",0.711,0.628,17.0,0.0,17.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.631,0.709,19.0,0.0,19.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,0.609,0.686,18.0,0.0,18.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,0.422,0.481,13.0,0.0,13.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,0.419,0.493,13.0,0.0,13.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,0.409,0.437,12.0,0.0,12.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,0.194,0.151,4.0,0.0,4.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,0.18,0.215,6.0,0.0,6.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,0.159,0.224,6.0,0.0,6.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.137,0.225,6.0,0.0,6.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.131,0.158,4.0,0.0,4.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,0.113,0.208,6.0,0.0,6.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,0.112,0.143,4.0,0.0,4.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,0.102,0.023,1.0,0.0,1.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,0.094,0.048,1.0,0.0,1.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,0.093,0.096,3.0,0.0,3.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,0.087,0.134,4.0,0.0,4.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,0.075,0.0,0.0,0.0,0.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,0.068,0.094,2.0,0.0,2.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.059,0.049,1.0,0.0,1.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.054,0.0,0.0,0.0,0.0,Data real
AZÁNGARO,2026-04-17 17:46:56,0.9623,357,0,14,371,717.34,0.0,3169.46,0.0,2668.96,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,0.025,0.073,2.0,0.0,2.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,34.078,33.716,604.0,0.0,604.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,20.443,20.11,360.0,0.0,360.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,9.439,9.515,171.0,0.0,171.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,6.756,6.631,119.0,0.0,119.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,4.34,4.239,76.0,0.0,76.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,3.668,3.655,66.0,0.0,66.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,3.376,3.058,55.0,0.0,55.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,3.222,3.03,54.0,0.0,54.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,1.932,2.113,38.0,0.0,38.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,1.709,1.961,35.0,0.0,35.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",1.462,1.237,22.0,0.0,22.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,1.355,1.218,22.0,0.0,22.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,1.335,1.498,27.0,0.0,27.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,1.071,0.751,13.0,0.0,13.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,0.94,1.018,18.0,0.0,18.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.799,0.99,18.0,0.0,18.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,0.638,0.779,14.0,0.0,14.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,0.463,0.647,12.0,0.0,12.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,0.456,0.651,12.0,0.0,12.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,0.398,0.467,8.0,0.0,8.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.247,0.465,8.0,0.0,8.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,0.24,0.325,6.0,0.0,6.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,0.182,0.343,6.0,0.0,6.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,0.175,0.067,1.0,0.0,1.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,0.158,0.041,1.0,0.0,1.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,0.154,0.161,3.0,0.0,3.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,0.134,0.211,4.0,0.0,4.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,0.134,0.0,0.0,0.0,0.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.127,0.0,0.0,0.0,0.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,0.117,0.234,4.0,0.0,4.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,0.113,0.351,6.0,0.0,6.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,0.096,0.159,3.0,0.0,3.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.082,0.056,1.0,0.0,1.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.062,0.131,2.0,0.0,2.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,0.051,0.0,0.0,0.0,0.0,Data real
CARABAYA,2026-04-17 17:46:56,0.9421,179,0,11,190,777.95,0.0,2208.95,0.0,1792.36,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,0.048,0.169,3.0,0.0,3.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,35.872,35.868,676.0,0.0,676.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,14.878,14.893,281.0,0.0,281.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,13.667,13.623,257.0,0.0,257.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,7.481,7.497,141.0,0.0,141.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,3.669,3.593,68.0,0.0,68.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,3.187,3.177,60.0,0.0,60.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,2.905,2.918,55.0,0.0,55.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,2.447,2.507,47.0,0.0,47.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,2.207,2.318,44.0,0.0,44.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,1.895,1.835,35.0,0.0,35.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,1.459,1.406,27.0,0.0,27.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1.058,0.999,19.0,0.0,19.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,1.055,1.104,21.0,0.0,21.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",1.036,1.121,21.0,0.0,21.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,1.001,1.129,21.0,0.0,21.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,0.991,0.971,18.0,0.0,18.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,0.816,0.789,15.0,0.0,15.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,0.665,0.621,12.0,0.0,12.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,0.603,0.544,10.0,0.0,10.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.546,0.481,9.0,0.0,9.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,0.493,0.437,8.0,0.0,8.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,0.207,0.181,3.0,0.0,3.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,0.205,0.249,5.0,0.0,5.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,0.183,0.18,3.0,0.0,3.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,0.18,0.228,4.0,0.0,4.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,0.172,0.123,2.0,0.0,2.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,0.167,0.096,2.0,0.0,2.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,0.164,0.129,2.0,0.0,2.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,0.135,0.116,2.0,0.0,2.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,0.124,0.101,2.0,0.0,2.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,0.121,0.203,4.0,0.0,4.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.116,0.127,2.0,0.0,2.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,0.113,0.241,5.0,0.0,5.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.078,0.147,3.0,0.0,3.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.065,0.044,1.0,0.0,1.0,Data real
CHUCUITO,2026-04-17 18:08:09,0.9518,217,0,11,228,704.4,0.0,2317.22,0.0,1885.42,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,0.04,0.004,0.0,0.0,0.0,Data real
EL COLLAO,2026-04-17 18:08:40,0.9789,186,1,3,190,244.18,222.72,668.15,179.34,538.03,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,36.368,36.274,260.0,65.0,195.0,Data real
EL COLLAO,2026-04-17 18:08:40,0.9789,186,1,3,190,244.18,222.72,668.15,179.34,538.03,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,14.208,14.156,102.0,25.0,76.0,Data real
EL COLLAO,2026-04-17 18:08:40,0.9789,186,1,3,190,244.18,222.72,668.15,179.34,538.03,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,11.71,11.734,84.0,21.0,63.0,Data real
